"Data Year","ID","Property Name","Reporting Status","Address","ZIP Code","Chicago Energy Rating","Exempt From Chicago Energy Rating","Community Area","Primary Property Type","Gross Floor Area - Buildings (sq ft)","Year Built","# of Buildings","Water Use (kGal)","ENERGY STAR Score","Electricity Use (kBtu)","Natural Gas Use (kBtu)","District Steam Use (kBtu)","District Chilled Water Use (kBtu)","All Other Fuel Use (kBtu)","Site EUI (kBtu/sq ft)","Source EUI (kBtu/sq ft)","Weather Normalized Site EUI (kBtu/sq ft)","Weather Normalized Source EUI (kBtu/sq ft)","Total GHG Emissions (Metric Tons CO2e)","GHG Intensity (kg CO2e/sq ft)","Latitude","Longitude","Location"
"2018","119422","939 North Avenue Collection,LLC","Submitted","913- 949 9 W. North Avenue","60642",,"true","NEAR NORTH SIDE","Mixed Use Property","219,651","2002","1","5,438",,"22,827,829",,,,,"103.9","291","103.9","291","3,797.7","17.3","41.910835","-87.65176","POINT (-87.65176 41.910835)"
"2018","252249","Enola Dew","Submitted","4623 W. Gladys Ave.","60644","3.5","false","AUSTIN","Multifamily Housing","55,995","2011","1","1,325","73","1,485,772.5","2,061,336.5",,,,"63.3","112.9","63.9","113.5","356.7","6.4","41.87595649","-87.7410259","POINT (-87.7410259 41.87595649)"
"2018","251230","1448 North Lake Shore Drive Building Corporation","Submitted","1448 North Lake Shore Drive","60610","2.5","false","NEAR NORTH SIDE","Multifamily Housing","175,440","1927","1","2,795","58","3,037,519.4","12,984,543",,,,"91.3","126.2","87.9","121.4","1,195","6.8","41.90933331","-87.62655128","POINT (-87.62655128 41.90933331)"
"2018","251890","Saucedo Elem-CPS","Submitted","2850 W 24TH BLVD","60623","3.5","false","SOUTH LAWNDALE","K-12 School","292,121","2010","1","6,449","55","5,632,185","16,048,952",,,,"74.2","111.7","71.1","108.4","1,789.4","6.1","41.84864139","-87.69785064","POINT (-87.69785064 41.84864139)"
"2018","244747","Lancaster Condo Association","Submitted","201 N. Westshore Drive","60601","1.5","false","LOOP","Multifamily Housing","323,000","2004","1","8,255","34","10,339,810.1","20,004,434.3",,,,"93.9","154.7","94.2","153.4","2,782.7","8.6","41.88626693","-87.6160009","POINT (-87.6160009 41.88626693)"
"2018","134911","PCC-Chicago Office","Submitted","643 North Orleans Street","60654","2.0","false","NEAR NORTH SIDE","Office","53,623","1986","1","330","32","2,387,868.4","3,951,717",,,,"118.2","202.1","115.7","200.6","607.2","11.3","41.89365298","-87.63707411","POINT (-87.63707411 41.89365298)"
"2018","173929","Parkland Condominiums","Not Submitted","6701 S Crandon Ave","60649","0.0","false","SOUTH SHORE",,"77,875",,"1","4,795",,,,,,,,,,,,,"41.76259226","-87.57231648","POINT (-87.57231648 41.76259226)"
"2018","175236","4633 4645 N KEDZIE AVE","Not Submitted","4633 4645 N KEDZIE AVE","60625","0.0","false","ALBANY PARK",,"52,800",,"1","3,068",,,,,,,,,,,,,"41.97208235","-87.70234945","POINT (-87.70234945 41.97208235)"
"2018","151835","C0500LAR (27945)","Submitted","500 S LARAMIE","60644","2.0","false","AUSTIN","Multifamily Housing","50,000","1929","1","1,247","45","595,373.5","4,482,901.8",,,,"101.6","127.5","97.5","123.2","337.2","6.7","41.88039405","-87.75826967","POINT (-87.75826967 41.88039405)"
"2018","105252","2019 - 3500 S Lake Park Ave","Submitted","3500 S Lake Park Ave Bldg 1","60653","4.0","false","OAKLAND","Multifamily Housing","363,894","1972","3","33,042","100","3,652,655.2",,,,,"10","28.1","10.1","28.2","607.7","1.7","41.82021138","-87.61246867","POINT (-87.61246867 41.82021138)"
"2018","118892","Parc Chestnut Condominium Association","Submitted","849 N Franklin St","60610","2.0","false","NEAR NORTH SIDE","Multifamily Housing","379,568","2006","1","9,039","50","11,245,150.2","19,876,747.6",,,,"82","137.9","82.2","137.1","2,926.5","7.7","41.897733","-87.635684","POINT (-87.635684 41.897733)"
"2018","175281","3740-3750 N. Pine Grove, LLC","Submitted","3740 N. Pine Grove Ave.","60613","4.0","false","LAKE VIEW","Multifamily Housing","53,000","1915","1","1,123","90","163,373.4","3,253,343.3",,,,"64.5","73.1","65.5","74.2","200","3.8","41.95402016","-87.6620278","POINT (-87.6620278 41.95402016)"
"2018","251368","WashingtonHS-CPS","Submitted","3535 E 114TH ST","60617","1.5","false","EAST SIDE","K-12 School","219,291","1956","1","12,093","37","5,624,009.8","19,245,743.6",,,,"113.4","164","116","166.7","1,957.9","8.9","41.68716583","-87.53818618","POINT (-87.53818618 41.68716583)"
"2018","251256","State and Chestnut","Submitted","845 North State Street","60610","4.0","false","NEAR NORTH SIDE","Multifamily Housing","449,500","2015","1","12,109","90","5,921,324.7","20,097,699",,,,"57.9","83.8","58.3","84.1","2,052.6","4.6","41.89813758","-87.62821205","POINT (-87.62821205 41.89813758)"
"2018","135032","350, L.L.C.","Submitted","350 N. LaSalle St.","60654","2.0","false","NEAR NORTH SIDE","Office","121,153","1989","1",,"38","10,655,358.7",,,,,"87.9","246.3","86.3","241.7","1,772.7","14.6","41.89198218","-87.63699623","POINT (-87.63699623 41.89198218)"
"2018","251904","CICS ChicagoQuest","Submitted","1443 N Ogden Ave.","60610","1.0","false","NEAR NORTH SIDE","K-12 School","96,875","1971","2","423","2","8,480,375.9","1,423,781.3",,,,"102.2","260.5","100.8","256.5","1,486.5","15.3","41.90661513","-87.64566449","POINT (-87.64566449 41.90661513)"
"2018","251858","Alcott HS-CPS","Submitted","2957 N HOYNE AVE","60618","4.0","false","NORTH CENTER","K-12 School","51,852","1889","1","1,641","66","1,093,063.5","3,243,329.1",,,,"83.6","124.7","80.1","121.1","354.1","6.8","41.935549","-87.68032107","POINT (-87.68032107 41.935549)"
"2018","113598","Astor Tower CA","Submitted","1300 N Astor Street","60610","1.0","false","NEAR NORTH SIDE","Multifamily Housing","88,613","1962","1","15,835","2","2,851,084.3","10,668,656.1",,,,"152.6","216.5","147.3","209","1,041","11.7","41.9037528","-87.63558845","POINT (-87.63558845 41.9037528)"
"2018","252284","Amhurst Lofts","Submitted","2600 N Southport Ave","60614","3.5","false","LINCOLN PARK","Multifamily Housing","110,526","1920","1",,"58","1,890,821.2","6,325,700.4",,,,"74.3","108","71.1","103.1","650.6","5.9","41.92905985","-87.66340744","POINT (-87.66340744 41.92905985)"
"2018","251642","Blaine Eleme-CPS","Submitted","1420 W Grace St","60613","3.5","false","LAKE VIEW","K-12 School","98,646","1893","1","744","72","1,712,056.6","5,142,150.2",,,,"69.5","103.3","66.7","100.7","557.9","5.7","41.95097289","-87.66504977","POINT (-87.66504977 41.95097289)"
"2018","100730","Congress Center","Submitted","525 W. Van Buren","60607","4.0","false","NEAR WEST SIDE","Office","525,721","2000","1","4,617","67","26,352,179.4",,,,,"50.1","140.4","49.3","137.9","4,384.1","8.3","41.87630749","-87.6401831","POINT (-87.6401831 41.87630749)"
"2018","147816","Clark Glenlake LLC.","Submitted","1544 W. Glenlake Ave.","60660","4.0","false","EDGEWATER","Multifamily Housing","53,000","1925","1","1,215","100","830,588.3","845,526.6",,,,"31.6","60.6","31.5","59.5","183.1","3.5","41.99090057","-87.66660744","POINT (-87.66660744 41.99090057)"
"2018","231486","Waterford Condominium","Submitted","4170 N Marine Drive","60613","1.5","false","UPTOWN","Multifamily Housing","335,787","1973","1","13,353","37","15,696,551.2","8,887,975.6",,,,"73.2","158.7","71.9","157.3","3,083.4","9.2","41.95765183","-87.6471076","POINT (-87.6471076 41.95765183)"
"2018","172151","6045 Kenwood Building","Submitted","6045 South Kenwood Avenue","60637","4.0","false","WOODLAWN","Office","95,342.6","2009","1","374",,"28,083,834.2",,"6,767,066.6","25,516,320.4",,"633.2","1,153.7","631.2","1,151.5","6,466.2","67.8","41.78471041","-87.59260612","POINT (-87.59260612 41.78471041)"
"2018","175130","5925 N PAULINA ST","Not Submitted","5925 N PAULINA ST","60660","0.0","false","EDGEWATER",,"50,173",,"1","1,320",,,,,,,,,,,,,"41.99090057","-87.66660744","POINT (-87.66660744 41.99090057)"
"2018","252086","Palmer House Office Center - Thor Equities","Submitted","27 E Monroe St","60603","2.0","false","LOOP","Office","61,100","1913","1","965",,"1,606,269.3",,"4,654,950.2","1,316,833.2",,"124","184.9","124","184.9","645.7","10.6","41.88063204","-87.62649085","POINT (-87.62649085 41.88063204)"
"2018","124308","Walmart Supercenter #01-5965","Submitted","10900 S. Doty Avenue","60628","1.0","false","PULLMAN","Wholesale Club/Supercenter","155,765","2013","1","4,739","12","14,404,628.1","7,780,811.9",,,,"142.4","311.4","140.8","309.3","2,809.7","18","41.693399","-87.598728","POINT (-87.598728 41.693399)"
"2018","134735","Searle Chemistry Laboratory","Submitted","5715-35 S Ellis Ave","60637","2.0","false","HYDE PARK","Laboratory","85,570","2009","1","3,472",,"15,636,001.8","69,850","14,183,527.4","20,557,199.9",,"589.5","930.5","586.6","927.8","4,630.1","54.1","41.79059152","-87.60101889","POINT (-87.60101889 41.79059152)"
"2018","175535","3100 S King Condominium Association","Submitted","3100 S King Dr","60616","2.0","false","DOUGLAS","Multifamily Housing","64,800","1978","1","2,183","43","3,151,104.5","778,015.8",,,,"60.6","148.8","58.7","143.1","565.6","8.7","41.84550365","-87.63055693","POINT (-87.63055693 41.84550365)"
"2018","150282","The Royalle Condominium Association","Submitted","744 N. Clark St.","60654","1.0","false","NEAR NORTH SIDE","Multifamily Housing","77,800","2003","1","2,073","28","2,640,069.1","3,607,416.3",,,,"80.3","143.7","80.3","142.4","630.8","8.1","41.89198218","-87.63699623","POINT (-87.63699623 41.89198218)"
"2018","251450","Caldwell Math & Science -CPS","Exempt","8540 S Cregier","60617",,"true","AVALON PARK",,"67,876",,"1","165",,,,,,,,,,,,,"41.739516","-87.58065","POINT (-87.58065 41.739516)"
"2018","252058","Logan Arts Center","Submitted","915 E 60th St.","60637","1.0","false","WOODLAWN","Performing Arts","188,821","2011","1","2,212",,"6,579,168.5",,"25,565,176","7,018,199.7",,"207.4","294.3","206.2","293","3,161.9","16.7","41.785854","-87.603817","POINT (-87.603817 41.785854)"
"2018","252028","2130-2140 W Fulton","Submitted","2130-2140 W Fulton Ave.","60612","4.0","false","NEAR WEST SIDE","Office","50,835","1890","1","47","77","747,698.9","1,780,520.2",,,,"49.7","78","51.8","79.8","219","4.3","41.886754","-87.680033","POINT (-87.680033 41.886754)"
"2018","255083","EMME Chicago","Submitted","165 N Desplaines St","60661","4.0","false","NEAR WEST SIDE","Multifamily Housing","197,360","2017","1","4,780","83","5,042,997.4","7,301,556.4",,,,"62.5","110.4","62.2","110","1,226.8","6.2","41.8832849","-87.6438829","POINT (-87.6438829 41.8832849)"
"2018","253969","Parkside IIB","Submitted","459 W Division St","60610","4.0","false","NEAR NORTH SIDE","Multifamily Housing","141,502","2016","1","4,871","94","2,919,559.7","4,175,358",,,,"50.1","88.8","49.4","88","707.5","5","41.90383853","-87.63667998","POINT (-87.63667998 41.90383853)"
